timestamp;T_MF4_IN;T_MF4_OUT;T_MM2_IN;T_MM2_OUT;T_BOILER100;T_BOILER200;T_IN;Sinal_Vazao1
2025-04-10 20:21:02;28.01;28.06;26.53;27.57;-100.0;-100.0;-100.0;1.0
2025-04-10 20:21:05;29.59;27.0;26.79;28.31;-100.0;-100.0;-100.0;1.0
2025-04-10 20:21:07;27.6;27.13;26.22;28.02;-100.0;-100.0;-100.0;1.0
2025-04-10 20:21:10;27.51;27.52;26.52;27.78;-100.0;-100.0;-100.0;1.0
2025-04-10 20:21:12;25.44;26.39;27.25;27.93;-100.0;-100.0;-100.0;1.0
2025-04-10 20:21:15;25.75;25.36;26.85;28.43;-100.0;-100.0;-100.0;1.0
2025-04-10 20:21:17;29.65;25.53;26.53;28.08;-100.0;-100.0;-100.0;1.0
2025-04-10 20:21:20;29.55;25.31;26.51;28.07;-100.0;-100.0;-100.0;1.0
2025-04-10 20:21:23;25.32;25.54;27.07;28.36;-100.0;-100.0;-100.0;1.0
2025-04-10 20:21:25;24.84;26.18;27.27;28.07;-100.0;-100.0;-100.0;1.0
2025-04-10 20:21:28;25.8;26.01;26.85;28.16;-100.0;-100.0;-100.0;1.0
2025-04-10 20:21:30;25.75;25.98;26.86;27.8;-100.0;-100.0;-100.0;1.0
2025-04-10 20:21:33;29.18;26.59;26.54;27.9;-100.0;-100.0;-100.0;1.0
2025-04-10 20:21:35;26.04;26.33;26.99;28.04;-100.0;-100.0;-100.0;1.0
2025-04-10 20:21:38;26.3;26.11;26.93;28.16;-100.0;-100.0;-100.0;1.0
2025-04-10 20:21:40;26.39;27.8;26.6;27.62;-100.0;-100.0;-100.0;1.0
2025-04-10 20:21:43;26.21;26.04;26.97;27.68;-100.0;-100.0;-100.0;1.0
2025-04-10 20:21:47;29.82;25.84;26.41;28.0;-100.0;-100.0;-100.0;1.0
2025-04-10 20:21:48;25.6;27.3;27.01;27.73;-100.0;-100.0;-100.0;1.0
2025-04-10 20:21:51;27.0;27.33;26.98;27.7;-100.0;-100.0;-100.0;1.0
2025-04-10 20:21:54;25.73;28.18;26.56;27.58;-100.0;-100.0;-100.0;1.0
2025-04-10 20:21:56;25.97;26.85;27.2;27.77;-100.0;-100.0;-100.0;1.0
2025-04-10 20:21:59;27.61;27.17;26.73;27.76;-100.0;-100.0;-100.0;1.0
2025-04-10 20:22:02;29.01;25.51;26.18;27.77;-100.0;-100.0;-100.0;1.0
2025-04-10 20:22:04;27.78;27.33;26.43;27.78;-100.0;-100.0;-100.0;1.0
2025-04-10 20:22:07;26.17;25.19;26.71;28.26;-100.0;-100.0;-100.0;1.0
2025-04-10 20:22:10;26.04;25.24;26.77;27.91;-100.0;-100.0;-100.0;1.0
2025-04-10 20:22:11;25.98;25.19;26.94;27.9;-100.0;-100.0;-100.0;1.0
2025-04-10 20:22:14;25.27;25.69;27.07;28.26;-100.0;-100.0;-100.0;1.0
2025-04-10 20:22:18;24.55;26.26;27.33;27.99;-100.0;-100.0;-100.0;1.0
2025-04-10 20:22:19;25.75;25.94;26.95;28.26;-100.0;-100.0;-100.0;1.0
2025-04-10 20:22:22;27.7;27.86;26.64;27.57;-100.0;-100.0;-100.0;1.0
2025-04-10 20:22:24;27.45;25.82;26.6;27.95;-100.0;-100.0;-100.0;1.0
2025-04-10 20:22:27;27.54;27.29;26.56;27.81;-100.0;-100.0;-100.0;1.0
2025-04-10 20:22:30;27.5;27.55;26.45;27.78;-100.0;-100.0;-100.0;1.0
2025-04-10 20:22:32;27.83;27.18;26.45;27.8;-100.0;-100.0;-100.0;1.0
2025-04-10 20:22:35;25.55;25.22;27.02;27.82;-100.0;-100.0;-100.0;1.0
2025-04-10 20:22:37;26.78;27.34;26.79;27.75;-100.0;-100.0;-100.0;1.0
2025-04-10 20:22:41;26.5;27.83;26.6;27.7;-100.0;-100.0;-100.0;1.0
2025-04-10 20:22:43;27.78;27.44;26.57;27.74;-100.0;-100.0;-100.0;1.0
2025-04-10 20:22:45;25.43;27.56;26.94;27.72;-100.0;-100.0;-100.0;1.0
2025-04-10 20:22:48;25.77;26.41;27.01;27.96;-100.0;-100.0;-100.0;1.0
2025-04-10 20:22:50;26.75;26.32;26.95;28.02;-100.0;-100.0;-100.0;1.0
2025-04-10 20:22:54;26.15;26.01;26.89;28.22;-100.0;-100.0;-100.0;1.0
2025-04-10 20:22:55;27.06;27.4;26.34;27.95;-100.0;-100.0;-100.0;1.0
2025-04-10 20:22:59;25.25;26.64;26.49;27.86;-100.0;-100.0;-100.0;1.0
2025-04-10 20:23:01;25.1;25.91;26.91;28.22;-100.0;-100.0;-100.0;1.0
2025-04-10 20:23:03;25.55;25.97;26.88;28.22;-100.0;-100.0;-100.0;1.0
2025-04-10 20:23:07;24.97;27.05;27.35;27.79;-100.0;-100.0;-100.0;1.0
2025-04-10 20:23:08;26.61;27.89;26.56;27.65;-100.0;-100.0;-100.0;1.0
2025-04-10 20:23:12;24.89;26.02;27.2;28.11;-100.0;-100.0;-100.0;1.0
2025-04-10 20:23:13;28.27;25.48;26.44;28.03;-100.0;-100.0;-100.0;1.0
2025-04-10 20:23:16;29.32;25.93;26.61;28.39;-100.0;-100.0;-100.0;1.0
2025-04-10 20:23:19;26.44;25.26;26.56;28.23;-100.0;-100.0;-100.0;1.0
2025-04-10 20:23:21;29.82;25.58;26.85;28.17;-100.0;-100.0;-100.0;1.0
2025-04-10 20:23:24;28.45;25.83;26.68;28.19;-100.0;-100.0;-100.0;1.0
2025-04-10 20:23:26;25.62;26.52;27.01;27.95;-100.0;-100.0;-100.0;1.0
2025-04-10 20:23:29;25.32;25.97;26.91;28.3;-100.0;-100.0;-100.0;1.0
2025-04-10 20:23:33;24.65;26.51;27.33;27.88;-100.0;-100.0;-100.0;1.0
2025-04-10 20:23:34;29.88;25.69;26.98;28.26;-100.0;-100.0;-100.0;1.0
2025-04-10 20:23:37;25.74;25.32;26.76;28.41;-100.0;-100.0;-100.0;1.0
2025-04-10 20:23:40;27.53;27.82;26.39;28.15;-100.0;-100.0;-100.0;1.0
2025-04-10 20:23:43;28.7;25.43;26.21;28.1;-100.0;-100.0;-100.0;1.0
2025-04-10 20:23:45;29.71;25.48;26.68;27.73;-100.0;-100.0;-100.0;1.0
2025-04-10 20:23:49;28.98;27.36;26.39;27.7;-100.0;-100.0;-100.0;1.0
2025-04-10 20:23:52;25.82;26.51;27.04;27.57;-100.0;-100.0;-100.0;1.0
2025-04-10 20:23:53;27.65;27.6;26.67;27.63;-100.0;-100.0;-100.0;1.0
2025-04-10 20:23:56;26.28;27.12;26.4;27.9;-100.0;-100.0;-100.0;1.0
2025-04-10 20:23:59;24.81;26.95;27.31;27.81;-100.0;-100.0;-100.0;1.0
2025-04-10 20:24:01;26.79;27.43;26.65;27.73;-100.0;-100.0;-100.0;1.0
2025-04-10 20:24:04;30.01;25.37;26.38;28.3;-100.0;-100.0;-100.0;1.0
2025-04-10 20:24:07;29.62;25.68;26.48;28.03;-100.0;-100.0;-100.0;1.0
2025-04-10 20:24:09;25.9;25.38;26.89;28.34;-100.0;-100.0;-100.0;1.0
2025-04-10 20:24:12;28.88;26.54;26.45;28.42;-100.0;-100.0;-100.0;1.0
2025-04-10 20:24:14;26.65;25.72;26.5;28.19;-100.0;-100.0;-100.0;1.0
2025-04-10 20:24:17;28.95;25.55;26.41;27.75;-100.0;-100.0;-100.0;1.0
2025-04-10 20:24:20;27.28;26.93;26.89;27.74;-100.0;-100.0;-100.0;1.0
2025-04-10 20:24:23;27.43;25.85;26.57;27.98;-100.0;-100.0;-100.0;1.0
2025-04-10 20:24:25;28.91;25.79;26.31;27.85;-100.0;-100.0;-100.0;1.0
2025-04-10 20:24:28;27.12;27.91;26.59;27.65;-100.0;-100.0;-100.0;1.0
2025-04-10 20:24:30;26.09;26.4;26.94;27.98;-100.0;-100.0;-100.0;1.0
2025-04-10 20:24:33;26.47;26.1;26.83;28.15;-100.0;-100.0;-100.0;1.0
2025-04-10 20:24:35;27.39;27.36;26.79;27.68;-100.0;-100.0;-100.0;1.0
2025-04-10 20:24:38;25.54;27.07;27.12;27.78;-100.0;-100.0;-100.0;1.0
2025-04-10 20:24:41;29.27;26.49;26.46;28.27;-100.0;-100.0;-100.0;1.0
2025-04-10 20:24:43;26.51;27.29;26.9;27.76;-100.0;-100.0;-100.0;1.0
2025-04-10 20:24:46;26.45;26.26;26.86;27.99;-100.0;-100.0;-100.0;1.0
2025-04-10 20:24:48;27.9;27.84;26.47;27.58;-100.0;-100.0;-100.0;1.0
2025-04-10 20:24:51;26.01;26.8;27.13;27.6;-100.0;-100.0;-100.0;1.0
2025-04-10 20:24:53;27.09;26.72;26.88;27.78;-100.0;-100.0;-100.0;1.0
2025-04-10 20:24:57;27.33;25.7;26.15;27.99;-100.0;-100.0;-100.0;1.0
2025-04-10 20:24:59;27.44;26.83;26.72;27.86;-100.0;-100.0;-100.0;1.0
2025-04-10 20:25:01;26.05;26.06;26.69;28.17;-100.0;-100.0;-100.0;1.0
2025-04-10 20:25:23;25.68;26.4;26.98;28.02;-100.0;-100.0;-100.0;1.0
2025-04-10 20:25:26;27.03;25.69;26.57;28.18;-100.0;-100.0;-100.0;1.0
2025-04-10 20:25:28;28.46;26.8;26.62;27.83;-100.0;-100.0;-100.0;1.0
2025-04-10 20:25:32;27.48;27.32;26.47;27.73;-100.0;-100.0;-100.0;1.0
2025-04-10 20:25:33;27.61;27.28;26.52;27.89;-100.0;-100.0;-100.0;1.0
2025-04-10 20:25:36;30.3;25.89;26.69;28.29;-100.0;-100.0;-100.0;1.0
2025-04-10 20:25:38;30.47;26.15;26.33;27.9;-100.0;-100.0;-100.0;1.0
2025-04-10 20:25:41;30.18;26.11;26.34;27.94;-100.0;-100.0;-100.0;1.0
2025-04-10 20:25:43;27.83;27.89;26.48;27.57;-100.0;-100.0;-100.0;1.0
2025-04-10 20:25:46;26.56;25.92;26.79;28.19;-100.0;-100.0;-100.0;1.0
2025-04-10 20:25:49;25.17;27.75;26.61;27.71;-100.0;-100.0;-100.0;1.0
2025-04-10 20:25:51;25.52;26.12;27.1;28.02;-100.0;-100.0;-100.0;1.0
2025-04-10 20:25:55;26.62;25.39;26.8;28.37;-100.0;-100.0;-100.0;1.0
2025-04-10 20:25:57;27.55;27.65;26.37;27.73;-100.0;-100.0;-100.0;1.0
2025-04-10 20:25:59;27.45;27.34;26.46;27.81;-100.0;-100.0;-100.0;1.0
2025-04-10 20:26:03;27.05;26.63;26.95;27.8;-100.0;-100.0;-100.0;1.0
2025-04-10 20:26:04;28.48;27.54;26.48;28.08;-100.0;-100.0;-100.0;1.0
2025-04-10 20:26:07;28.57;25.88;26.41;27.88;-100.0;-100.0;-100.0;1.0
2025-04-10 20:26:10;29.82;26.01;26.81;28.1;-100.0;-100.0;-100.0;1.0
2025-04-10 20:26:12;26.84;27.24;26.82;27.81;-100.0;-100.0;-100.0;1.0
2025-04-10 20:26:15;27.01;26.06;26.78;28.19;-100.0;-100.0;-100.0;1.0
2025-04-10 20:26:18;25.83;26.0;26.83;28.17;-100.0;-100.0;-100.0;1.0
2025-04-10 20:26:21;27.06;26.11;26.8;28.18;-100.0;-100.0;-100.0;1.0
2025-04-10 20:26:23;27.75;27.7;26.48;27.62;-100.0;-100.0;-100.0;1.0
2025-04-10 20:26:25;26.48;27.2;26.53;27.7;-100.0;-100.0;-100.0;1.0
2025-04-10 20:26:29;28.15;27.56;26.5;28.01;-100.0;-100.0;-100.0;1.0
2025-04-10 20:26:31;27.5;26.84;26.89;27.75;-100.0;-100.0;-100.0;1.0
2025-04-10 20:26:33;29.77;25.71;26.21;27.93;-100.0;-100.0;-100.0;1.0
2025-04-10 20:26:36;27.47;27.35;26.4;27.72;-100.0;-100.0;-100.0;1.0
2025-04-10 20:26:38;27.43;27.32;26.43;27.77;-100.0;-100.0;-100.0;1.0
2025-04-10 20:26:41;27.39;27.26;26.41;28.1;-100.0;-100.0;-100.0;1.0
2025-04-10 20:26:44;27.3;27.36;26.35;27.73;-100.0;-100.0;-100.0;1.0
2025-04-10 20:26:46;28.51;26.38;26.92;27.89;-100.0;-100.0;-100.0;1.0
2025-04-10 20:26:49;27.65;27.05;26.55;27.85;-100.0;-100.0;-100.0;1.0
2025-04-10 20:26:52;27.51;26.68;26.74;27.82;-100.0;-100.0;-100.0;1.0
2025-04-10 20:26:54;27.12;26.99;26.49;27.76;-100.0;-100.0;-100.0;1.0
2025-04-10 20:26:57;30.19;26.4;26.4;27.79;-100.0;-100.0;-100.0;1.0
2025-04-10 20:26:59;27.17;26.57;26.89;27.76;-100.0;-100.0;-100.0;1.0
2025-04-10 20:27:02;27.64;26.83;26.69;28.17;-100.0;-100.0;-100.0;1.0
2025-04-10 20:27:04;27.2;26.77;26.98;27.7;-100.0;-100.0;-100.0;1.0
2025-04-10 20:27:07;26.78;26.7;27.11;27.66;-100.0;-100.0;-100.0;1.0
2025-04-10 20:27:11;26.29;27.07;26.48;27.61;-100.0;-100.0;-100.0;1.0
2025-04-10 20:27:12;25.96;26.59;26.44;27.55;-100.0;-100.0;-100.0;1.0
2025-04-10 20:27:15;26.16;26.58;27.04;27.68;-100.0;-100.0;-100.0;1.0
2025-04-10 20:27:17;26.02;26.3;26.53;27.54;-100.0;-100.0;-100.0;1.0
2025-04-10 20:27:20;28.35;27.51;26.41;27.59;-100.0;-100.0;-100.0;1.0
2025-04-10 20:27:23;26.81;26.68;27.07;27.65;-100.0;-100.0;-100.0;1.0
2025-04-10 20:27:25;30.18;26.32;26.37;27.79;-100.0;-100.0;-100.0;1.0
2025-04-10 20:27:28;29.57;25.44;26.74;28.01;-100.0;-100.0;-100.0;1.0
2025-04-10 20:27:30;27.34;25.67;26.41;28.0;-100.0;-100.0;-100.0;1.0
2025-04-10 20:27:33;27.57;27.44;26.35;28.1;-100.0;-100.0;-100.0;1.0
2025-04-10 20:27:35;26.64;25.64;26.53;27.83;-100.0;-100.0;-100.0;1.0
2025-04-10 20:27:38;28.14;25.51;26.64;28.18;-100.0;-100.0;-100.0;1.0
2025-04-10 20:27:41;29.47;25.51;26.43;27.92;-100.0;-100.0;-100.0;1.0
2025-04-10 20:27:43;25.99;25.6;26.87;27.7;-100.0;-100.0;-100.0;1.0
2025-04-10 20:27:46;26.11;25.98;26.77;28.06;-100.0;-100.0;-100.0;1.0
2025-04-10 20:27:48;29.46;25.96;26.35;28.07;-100.0;-100.0;-100.0;1.0
2025-04-10 20:27:50;27.59;27.81;26.45;27.62;-100.0;-100.0;-100.0;1.0
2025-04-10 20:27:53;26.69;26.6;26.99;27.7;-100.0;-100.0;-100.0;1.0
2025-04-10 20:27:55;26.99;25.69;26.62;28.13;-100.0;-100.0;-100.0;1.0
2025-04-10 20:27:58;27.84;25.54;26.17;27.84;-100.0;-100.0;-100.0;1.0
2025-04-10 20:28:00;27.64;27.25;26.31;27.69;-100.0;-100.0;-100.0;1.0
2025-04-10 20:28:03;26.0;26.32;26.9;27.67;-100.0;-100.0;-100.0;1.0
2025-04-10 20:28:06;28.42;25.49;26.23;27.89;-100.0;-100.0;-100.0;1.0
2025-04-10 20:28:08;29.99;25.44;26.1;27.78;-100.0;-100.0;-100.0;1.0
2025-04-10 20:28:11;30.02;25.41;26.17;27.91;-100.0;-100.0;-100.0;1.0
2025-04-10 20:28:13;27.73;27.14;26.14;27.87;-100.0;-100.0;-100.0;1.0
2025-04-10 20:28:16;27.48;27.24;26.37;27.67;-100.0;-100.0;-100.0;1.0
2025-04-10 20:28:18;29.72;25.42;26.15;27.97;-100.0;-100.0;-100.0;1.0
2025-04-10 20:28:21;27.66;27.44;26.27;27.92;-100.0;-100.0;-100.0;1.0
2025-04-10 20:28:23;27.68;27.12;26.37;27.62;-100.0;-100.0;-100.0;1.0
2025-04-10 20:28:26;25.65;26.26;27.01;27.8;-100.0;-100.0;-100.0;1.0
2025-04-10 20:28:28;28.08;27.3;26.51;28.05;-100.0;-100.0;-100.0;1.0
2025-04-10 20:28:31;28.85;26.25;26.54;28.19;-100.0;-100.0;-100.0;1.0
2025-04-10 20:28:33;27.09;26.4;26.94;27.7;-100.0;-100.0;-100.0;1.0
2025-04-10 20:28:35;28.31;25.46;26.4;27.88;-100.0;-100.0;-100.0;1.0
2025-04-10 20:28:39;29.05;25.33;26.37;27.86;-100.0;-100.0;-100.0;1.0
2025-04-10 20:28:42;26.05;26.87;26.37;27.59;-100.0;-100.0;-100.0;1.0
2025-04-10 20:28:45;26.49;26.65;27.09;27.57;-100.0;-100.0;-100.0;1.0
2025-04-10 20:28:48;27.85;25.66;26.34;27.75;-100.0;-100.0;-100.0;1.0
2025-04-10 20:28:50;26.18;26.38;26.85;27.81;-100.0;-100.0;-100.0;1.0
2025-04-10 20:28:52;27.14;27.67;26.5;27.48;-100.0;-100.0;-100.0;1.0
2025-04-10 20:28:55;25.11;26.99;26.93;27.65;-100.0;-100.0;-100.0;1.0
2025-04-10 20:28:57;27.84;27.37;26.62;27.49;-100.0;-100.0;-100.0;1.0
2025-04-10 20:29:00;30.13;25.67;26.3;27.7;-100.0;-100.0;-100.0;1.0
2025-04-10 20:29:02;27.08;27.52;26.93;27.66;-100.0;-100.0;-100.0;1.0
2025-04-10 20:29:06;26.51;25.21;26.68;28.19;-100.0;-100.0;-100.0;1.0
2025-04-10 20:29:09;29.56;25.52;26.39;27.84;-100.0;-100.0;-100.0;1.0
2025-04-10 20:29:11;29.69;25.37;26.89;28.13;-100.0;-100.0;-100.0;1.0
2025-04-10 20:29:14;29.76;25.68;26.48;27.79;-100.0;-100.0;-100.0;1.0
2025-04-10 20:29:18;29.77;25.54;26.45;27.78;-100.0;-100.0;-100.0;1.0
2025-04-10 20:29:19;26.45;25.3;26.89;28.16;-100.0;-100.0;-100.0;1.0
2025-04-10 20:29:22;26.95;26.15;27.06;27.82;-100.0;-100.0;-100.0;1.0
2025-04-10 20:29:24;26.37;26.1;27.15;27.73;-100.0;-100.0;-100.0;1.0
2025-04-10 20:29:27;26.58;25.38;26.67;28.02;-100.0;-100.0;-100.0;1.0
2025-04-10 20:29:31;28.32;25.52;26.3;27.78;-100.0;-100.0;-100.0;1.0
2025-04-10 20:29:34;27.65;25.79;26.45;27.73;-100.0;-100.0;-100.0;1.0
2025-04-10 20:29:38;30.37;25.23;26.35;27.81;-100.0;-100.0;-100.0;1.0
2025-04-10 20:29:40;27.88;27.23;26.47;27.57;-100.0;-100.0;-100.0;1.0
2025-04-10 20:29:42;27.64;26.01;26.61;27.93;-100.0;-100.0;-100.0;1.0
2025-04-10 20:29:46;28.46;26.46;26.74;27.77;-100.0;-100.0;-100.0;1.0
2025-04-10 20:29:49;30.45;25.53;26.5;27.87;-100.0;-100.0;-100.0;1.0
2025-04-10 20:29:53;29.98;25.97;26.65;27.76;-100.0;-100.0;-100.0;1.0
2025-04-10 20:29:55;28.08;25.66;26.75;27.6;-100.0;-100.0;-100.0;1.0
2025-04-10 20:29:59;28.17;27.05;26.37;27.62;-100.0;-100.0;-100.0;1.0
2025-04-10 20:30:00;30.44;25.8;26.34;27.75;-100.0;-100.0;-100.0;1.0
2025-04-10 20:30:03;27.94;26.45;26.78;27.71;-100.0;-100.0;-100.0;1.0
2025-04-10 20:30:05;29.78;26.45;26.46;27.61;-100.0;-100.0;-100.0;1.0
2025-04-10 20:30:08;27.64;25.76;26.71;27.77;-100.0;-100.0;-100.0;1.0
2025-04-10 20:30:11;28.87;25.69;26.36;27.44;-100.0;-100.0;-100.0;1.0
2025-04-10 20:30:14;30.29;25.58;26.22;27.72;-100.0;-100.0;-100.0;1.0
2025-04-10 20:30:16;27.25;25.78;26.75;28.03;-100.0;-100.0;-100.0;1.0
2025-04-10 20:30:19;26.86;26.6;27.17;27.55;-100.0;-100.0;-100.0;1.0
2025-04-10 20:30:22;26.6;25.86;26.83;27.79;-100.0;-100.0;-100.0;1.0
2025-04-10 20:30:24;29.36;25.34;26.28;27.76;-100.0;-100.0;-100.0;1.0
2025-04-10 20:30:26;27.72;26.24;26.93;27.68;-100.0;-100.0;-100.0;1.0
2025-04-10 20:30:29;27.24;25.82;26.67;27.74;-100.0;-100.0;-100.0;1.0
2025-04-10 20:30:31;30.7;25.57;26.27;27.58;-100.0;-100.0;-100.0;1.0
2025-04-10 20:30:34;27.1;27.76;26.34;27.26;-100.0;-100.0;-100.0;1.0
2025-04-10 20:30:37;28.08;25.77;26.69;27.94;-100.0;-100.0;-100.0;1.0
2025-04-10 20:30:39;28.94;26.68;26.65;27.57;-100.0;-100.0;-100.0;1.0
2025-04-10 20:30:42;27.54;26.71;26.93;27.53;-100.0;-100.0;-100.0;1.0
2025-04-10 20:30:44;27.56;25.73;26.86;27.84;-100.0;-100.0;-100.0;1.0
2025-04-10 20:30:46;27.22;25.84;26.84;27.51;-100.0;-100.0;-100.0;1.0
2025-04-10 20:30:50;26.23;26.35;26.92;27.36;-100.0;-100.0;-100.0;1.0
2025-04-10 20:30:53;30.36;25.43;26.51;27.75;-100.0;-100.0;-100.0;1.0
2025-04-10 20:30:54;28.85;25.11;26.9;28.0;-100.0;-100.0;-100.0;1.0
2025-04-10 20:30:58;27.26;27.29;26.32;27.4;-100.0;-100.0;-100.0;1.0
2025-04-10 20:31:00;27.68;27.11;26.26;27.62;-100.0;-100.0;-100.0;1.0
2025-04-10 20:31:04;28.96;26.89;26.64;27.43;-100.0;-100.0;-100.0;1.0
2025-04-10 20:31:05;26.91;26.4;27.09;27.35;-100.0;-100.0;-100.0;1.0
2025-04-10 20:31:08;29.91;26.08;26.53;27.96;-100.0;-100.0;-100.0;1.0
2025-04-10 20:31:11;26.88;26.37;27.26;27.44;-100.0;-100.0;-100.0;1.0
2025-04-10 20:31:14;27.56;25.94;26.58;27.57;-100.0;-100.0;-100.0;1.0
2025-04-10 20:31:17;30.26;25.51;26.72;27.79;-100.0;-100.0;-100.0;1.0
2025-04-10 20:31:19;30.48;27.11;26.23;27.49;-100.0;-100.0;-100.0;1.0
2025-04-10 20:31:21;27.01;26.29;26.61;27.52;-100.0;-100.0;-100.0;1.0
2025-04-10 20:31:24;28.79;25.76;26.43;27.52;-100.0;-100.0;-100.0;1.0
2025-04-10 20:31:27;27.06;25.89;26.86;27.66;-100.0;-100.0;-100.0;1.0
2025-04-10 20:31:30;30.28;25.39;26.14;27.79;-100.0;-100.0;-100.0;1.0
2025-04-10 20:31:34;27.34;26.33;27.02;27.43;-100.0;-100.0;-100.0;1.0
2025-04-10 20:31:36;26.4;26.57;26.97;27.29;-100.0;-100.0;-100.0;1.0
2025-04-10 20:31:39;28.17;25.23;26.72;27.57;-100.0;-100.0;-100.0;1.0
2025-04-10 20:31:43;27.72;26.05;26.96;27.96;-100.0;-100.0;-100.0;1.0
2025-04-10 20:31:45;28.22;25.14;26.71;27.89;-100.0;-100.0;-100.0;1.0
2025-04-10 20:31:47;28.28;25.4;26.27;27.61;-100.0;-100.0;-100.0;1.0
2025-04-10 20:31:50;27.66;27.02;26.26;27.48;-100.0;-100.0;-100.0;1.0
2025-04-10 20:31:52;29.95;26.22;26.31;27.46;-100.0;-100.0;-100.0;1.0
2025-04-10 20:31:55;28.62;25.52;26.28;27.5;-100.0;-100.0;-100.0;1.0
2025-04-10 20:31:59;26.83;25.35;26.5;27.73;-100.0;-100.0;-100.0;1.0
2025-04-10 20:32:03;26.1;26.63;27.12;27.36;-100.0;-100.0;-100.0;1.0
2025-04-10 20:32:05;30.24;25.04;26.28;27.84;-100.0;-100.0;-100.0;1.0
2025-04-10 20:32:07;27.04;27.26;26.31;27.29;-100.0;-100.0;-100.0;1.0
2025-04-10 20:32:10;26.66;25.92;26.68;27.71;-100.0;-100.0;-100.0;1.0
2025-04-10 20:32:14;26.04;25.52;26.68;27.63;-100.0;-100.0;-100.0;1.0
2025-04-10 20:32:16;26.19;25.64;26.7;27.64;-100.0;-100.0;-100.0;1.0
2025-04-10 20:32:20;26.0;25.84;26.83;27.62;-100.0;-100.0;-100.0;1.0
2025-04-10 20:32:21;27.43;24.91;26.27;27.65;-100.0;-100.0;-100.0;1.0
2025-04-10 20:32:26;27.72;27.47;26.32;27.46;-100.0;-100.0;-100.0;1.0
2025-04-10 20:32:29;26.56;26.01;26.33;27.54;-100.0;-100.0;-100.0;1.0
2025-04-10 20:32:31;25.69;26.14;26.89;27.51;-100.0;-100.0;-100.0;1.0
2025-04-10 20:32:37;29.92;25.32;26.07;27.68;-100.0;-100.0;-100.0;1.0
2025-04-10 20:32:39;26.67;25.97;26.67;27.57;-100.0;-100.0;-100.0;1.0
2025-04-10 20:32:42;27.95;26.88;26.55;27.29;-100.0;-100.0;-100.0;1.0
2025-04-10 20:32:45;30.44;26.11;26.37;27.42;-100.0;-100.0;-100.0;1.0
2025-04-10 20:32:49;30.43;25.52;26.2;27.48;-100.0;-100.0;-100.0;1.0
2025-04-10 20:32:52;28.07;26.76;26.53;27.3;-100.0;-100.0;-100.0;1.0
2025-04-10 20:32:54;27.71;25.12;26.08;27.67;-100.0;-100.0;-100.0;1.0
2025-04-10 20:32:57;26.18;26.36;26.34;27.26;-100.0;-100.0;-100.0;1.0
2025-04-10 20:32:59;27.81;27.42;26.39;27.19;-100.0;-100.0;-100.0;1.0
2025-04-10 20:33:02;29.32;26.4;26.44;27.43;-100.0;-100.0;-100.0;1.0
2025-04-10 20:33:05;26.7;25.26;26.5;27.53;-100.0;-100.0;-100.0;1.0
2025-04-10 20:33:07;29.86;25.29;26.32;27.58;-100.0;-100.0;-100.0;1.0
2025-04-10 20:33:16;30.08;25.31;26.29;27.92;-100.0;-100.0;-100.0;1.0
2025-04-10 20:33:19;27.51;27.52;26.2;27.28;-100.0;-100.0;-100.0;1.0
2025-04-10 20:33:22;27.02;26.47;26.99;27.27;-100.0;-100.0;-100.0;1.0
2025-04-10 20:33:24;27.22;27.71;26.31;27.06;-100.0;-100.0;-100.0;1.0
2025-04-10 20:33:27;26.11;26.68;27.06;27.33;-100.0;-100.0;-100.0;1.0
2025-04-10 20:33:31;27.44;27.09;26.31;27.33;-100.0;-100.0;-100.0;1.0
2025-04-10 20:33:34;26.51;26.29;26.96;27.27;-100.0;-100.0;-100.0;1.0
2025-04-10 20:33:37;26.4;26.18;26.81;27.48;-100.0;-100.0;-100.0;1.0
2025-04-10 20:33:39;24.92;26.19;26.71;27.74;-100.0;-100.0;-100.0;1.0
2025-04-10 20:33:41;27.43;25.45;26.36;27.51;-100.0;-100.0;-100.0;1.0
2025-04-10 20:33:44;29.85;25.32;26.44;27.51;-100.0;-100.0;-100.0;1.0
2025-04-10 20:33:47;27.36;27.17;26.52;27.69;-100.0;-100.0;-100.0;1.0
2025-04-10 20:33:49;27.56;26.87;26.48;27.37;-100.0;-100.0;-100.0;1.0
2025-04-10 20:33:53;29.25;25.3;26.18;27.42;-100.0;-100.0;-100.0;1.0
2025-04-10 20:33:56;28.39;26.51;26.64;27.88;-100.0;-100.0;-100.0;1.0
2025-04-10 20:34:00;26.58;27.02;26.77;27.58;-100.0;-100.0;-100.0;1.0
2025-04-10 20:34:02;24.9;25.98;26.68;27.66;-100.0;-100.0;-100.0;1.0
2025-04-10 20:34:05;28.71;25.07;26.24;27.53;-100.0;-100.0;-100.0;1.0
2025-04-10 20:34:09;27.62;27.13;26.32;27.21;-100.0;-100.0;-100.0;1.0
2025-04-10 20:34:10;27.16;26.49;26.84;27.33;-100.0;-100.0;-100.0;1.0
2025-04-10 20:34:13;27.02;27.42;26.93;27.37;-100.0;-100.0;-100.0;1.0
2025-04-10 20:34:16;26.44;25.5;26.72;27.73;-100.0;-100.0;-100.0;1.0
2025-04-10 20:34:18;25.56;25.59;26.82;27.81;-100.0;-100.0;-100.0;1.0
2025-04-10 20:34:21;27.01;25.08;27.26;27.37;-100.0;-100.0;-100.0;1.0
